Borrower Transaction-Level Detail Report -- Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reporting Period	July 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution	KING CNTY LIBR SYST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbol	NTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution Name	Institution Symbol	Institution State	Library Type	Requests To Lender	Requests To Lender From WorldCat	Requests,Canceled,Requests,Filled,Requests,Filled,(Loan),Requests,Filled,(Copy),Requests,Unfilled,Direct,Request:,Unmediated,Direct,Request:,Mediated,Average,Turnaround,Time,For,Filled,Requests,(dd:hh:mm),Average,Turnaround,Time,For,Loan,Filled,Requests,(dd:hh:mm),Average,Turnaround,Time,For,Copy,Filled,Requests,(dd:hh:mm)
"SUNY ADIRONDACK LIBR	VJK	NY	Junior, Community, Technical Colleges	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNY AT ALBANY LIBRS	NAM	NY	Academic	2	2	0	1	1	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNY BUFFALO STATE COLL	YBM	NY	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNY COL AT ONEONTA	ZBM	NY	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYRACUSE UNIV	SYB	NY	Academic	2	2	0	2	2	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TACOMA PUB LIBR	TAW	WA	Public	30	30	0	8	8	0	22	0	0	2:09:07	2:09:07	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARRANT CNTY COL	TCJ	TX	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEXAS A&M SCH OF LAW	DFL	TX	Law Libraries	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEXAS A&M UNIV CENT TEXAS	TAMCT	TX	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TEXAS A&M UNIV LIBR, COMMERCE	IEA	TX	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TEXAS A&M UNIV, CORPUS CHRISTI	TXF	TX	Academic	1	1	0	1	1	0	0	0	0	3:00:00	3:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEXAS STATE UNIV-SAN MARCOS	TXI	TX	Academic	10	10	0	10	9	1	0	0	0	0:16:48	0:10:34	3:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEXAS TECH UNIV	ILU	TX	Academic	5	5	0	3	3	0	2	0	0	0:07:55	0:07:55	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEXAS WOMAN'S UNIV LIBR	IWU	TX	Academic	3	3	0	1	1	0	2	0	0	2:00:00	2:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE CLAREMONT COLLEGES	HDC	CA	Academic	5	5	0	0	0	0	5	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE COLL OF ST SCHOLASTICA LIBR	MNS	MN	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE DALLES-WASCO CNTY PUB LIBR	WAC	OR	Public	1	1	0	0	0	0	2	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE LIBRS OF STEVENS CNTY	LZS	WA	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE MASTERS UNIV	MXL	CA	Academic	1	1	0	1	1	0	0	0	0	7:00:00	7:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THOMAS BRANIGAN MEM PUB LIBR	TBL	NM	Public	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILLAMOOK CNTY LIBR	TCO	OR	Public	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMBERLAND REG LIBR	UOJ	WA	Public	12	12	0	8	8	0	3	0	0	6:06:00	6:06:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOM GREEN CNTY LIBR SYST	QT5	TX	Public	1	1	0	1	1	0	1	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOLE CNTY LIBR	YVU	MT	Public	2	2	0	1	1	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOPEKA & SHAWNEE CNTY PUB LIBR	KTP	KS	Public	2	2	0	1	1	0	1	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOURO COL	XTC	NY	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWSON UNIV	TSC	MD	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TREASURE VAL COMMUN COL	TVC	OR	Junior, Community, Technical Colleges	5	5	0	4	4	0	1	0	0	2:18:00	2:18:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRINITY COLL LIBR	TYC	CT	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TRINITY UNIV, COATES LIBR	TNY	TX	Academic	3	3	0	2	2	0	1	0	0	0:12:00	0:12:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUFTS UNIV	TFW	MA	Academic	2	2	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWIN FALLS PUB LIBR	Y#4	ID	Public	6	6	0	3	3	0	3	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYLER PUB LIBR	QT7	TX	Public	2	2	0	1	1	0	0	0	0	5:00:00	5:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF ARKANSAS MULLINS	AFU	AR	Academic	3	3	0	2	2	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF CALIFORNIA BERKELEY LIBR	CUY	CA	Academic	0	0	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF CENTRAL MISSOURI LIBR	MCW	MO	Academic	3	3	0	0	0	0	3	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF COLORADO AT COLORADO SPRINGS	COX	CO	Academic	3	3	0	3	2	1	0	0	0	0:07:55	0:12:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF COLORADO AT DENVER, AURARIA LIBR	COA	CO	Academic	5	5	1	1	1	0	4	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF DALLAS	IVD	TX	Academic	2	2	0	2	2	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF DUBUQUE LIBR	IOV	IA	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF HARTFORD	HRM	CT	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF HOUSTON	TXH	TX	Academic	4	4	0	1	1	0	3	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF IDAHO LAW LIBR	ZXQ	ID	Law Libraries	2	2	0	2	2	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF IDAHO LIBR	NTD	ID	Academic	5	5	0	5	5	0	1	0	0	1:09:36	1:09:36	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF MAINE AT ORONO	MEU	ME	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF MINNESOTA, DULUTH	MND	MN	Academic	2	2	0	2	2	0	0	0	0	0:12:00	0:12:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF MINNESOTA, MINNEAPOLIS	MNU	MN	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF MISSOURI, ST LOUIS	UMS	MO	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF MONTANA, MANSFIELD LIBR	MTG	MT	Academic	14	14	0	11	11	0	3	0	0	0:08:38	0:08:38	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF N CAROLINA GREENSBORO	NGU	NC	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF NEBRASKA AT OMAHA	NBU	NE	Academic	2	2	0	1	1	0	1	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF NEW HAMPSHIRE	NHM	NH	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF NEW MEXICO	IQU	NM	Academic	2	2	0	1	1	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF NEW MEXICO VALENCIA CAM LIBR	VL#	NM	Academic	3	3	0	3	3	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF NORTHERN COLORADO	COV	CO	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF PORTLAND	OUP	OR	Academic	2	2	0	1	1	0	1	0	0	2:00:00	2:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF PUGET SOUND LIBR	UPP	WA	Academic	16	16	0	12	12	0	4	0	0	0:10:05	0:10:05	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF ROCHESTER	RRR	NY	Major Academic Research	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF SAINT FRANCIS	FW8	IN	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF SOUTHERN MISSISSIPPI	MUS	MS	Academic	4	4	0	0	0	0	4	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF TEXAS AT ARLINGTON	IUA	TX	Academic	5	5	0	3	3	0	2	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF TEXAS AT DALLAS	ITD	TX	Academic	5	5	0	2	2	0	3	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF TEXAS AT SAN ANTONIO	TXJ	TX	Academic	2	2	0	1	1	0	1	0	0	5:00:00	5:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF TEXAS RIO GRANDE VAL THE	TPN	TX	Academic	4	4	0	3	3	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF THE ARTS LIBRS	PAI	PA	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF THE PACIFIC LIBR	UOP	CA	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF THE SOUTH	TWU	TN	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF THE WEST	HLQ	CA	Academic	2	2	0	1	1	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF TULSA	OKT	OK	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF VIRGINIA	VA@	VA	Academic	6	6	0	3	2	1	3	0	0	2:07:55	1:00:00	5:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF WASHINGTON, GALLAGHER LAW LIBR	ONA	WA	Academic	3	3	0	2	2	0	1	0	0	0:12:00	0:12:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF WESTERN STATES	OOJ	OR	Academic	2	2	0	2	2	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF WINNIPEG LIBR	JG0	MB	Academic	2	2	0	0	0	0	2	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNIV OF WISCONSIN, GREEN BAY	GZW	WI	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIV OF WYOMING LIBR	WYU	WY	Academic	9	9	0	7	7	0	2	0	0	0:13:41	0:13:41	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URBANDALE PUB LIBR	JIU	IA	Public	2	2	0	2	2	0	0	0	0	2:00:00	2:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US AIR FORCE, BEALE AFB, LIBR FL4686	FGC	CA	Federal/Natl Government	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US AIR FORCE, FAIRCHILD AFB, FL4620	FGJ	WA	Federal/Natl Government	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US AIR FORCE, MALMSTROM AFB, LIBR FL4626	FGQ	MT	Federal/Natl Government	2	2	0	2	2	0	0	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US AIR FORCE, MOUNTAIN HOME AFB LIBR	TYI	ID	Federal/Natl Government	2	2	0	0	0	0	2	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US ARMY WAR COL	AWC	PA	Federal/Natl Government	1	1	0	1	1	0	0	0	0	3:00:00	3:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US CENT INTELLIGENCE AG	LCI	DC	Federal/Natl Government	0	0	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US MERCHANT MARINE ACAD	VYM	NY	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US NAVAL OBSERVATORY	DNO	DC	Federal/Natl Government	0	0	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTAH STATE UNIV	UUS	UT	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTAH VAL UNIV	UV$	UT	Academic	0	0	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALPARAISO UNIV	IVU	IN	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIGO CNTY PUB LIBR	IVC	IN	Public	1	1	0	1	1	0	0	0	0	2:00:00	2:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINCENNES UNIV	IVV	IN	Academic	2	2	0	0	0	0	2	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRGINIA BEACH PUB LIBR SYST	VPL	VA	Public	1	1	0	1	1	0	0	0	0	2:00:00	2:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRGINIA MIL INST	VMI	VA	Academic	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRGINIA TECH	VPI	VA	Academic	0	0	0	1	1	0	0	0	0	5:00:00	5:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITERBO UNIV LIBRARY.	ZR1	WI	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAGONER CITY PUB LIBR	C0P	OK	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WALLA WALLA CNTY RURAL LIBR DIST	XVJ	WA	Public	2	2	0	1	1	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WALLA WALLA COMMUN COL LIBR	XVG	WA	Academic	2	2	0	1	1	0	1	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARNER PACIFIC UNIV	OWP	OR	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN TRUMBULL CNTY PUB LIBR	WPL	OH	Public	4	4	0	0	0	0	4	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON CNTY COOP LIBR	OQX	OR	Public	39	39	0	8	8	0	32	0	0	2:21:07	2:21:07	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON CNTY LIBR	MT9	MO	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON CNTY LIBR SYST	OZA	AR	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON CNTY PUB LIBR	PGF	VA	Public	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON CORR CTR FOR WOMEN LIBR	Z83	WA	State or Municipal Governments	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHINGTON STATE LIBR	WRJ	WA	State Library	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WASHINGTON STATE UNIV, VANCOUVER	WS2	WA	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHOE CNTY LIBR SYST	NUW	NV	Public	3	3	0	1	1	0	2	0	0	3:00:00	3:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASILLA PUB LIBR	XZZ	AK	Public	1	1	0	1	1	0	0	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATSONVILLE PUB LIBR	WTX	CA	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAYLAND BAPTIST COL	TWB	TX	Academic	2	2	0	2	2	0	0	0	0	1:12:00	1:12:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEBER CNTY LIBR	UTW	UT	Public	2	2	0	1	1	0	1	0	0	3:00:00	3:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEBER STATE UNIV	UUO	UT	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELLS CNTY PUB LIBR	IWM	IN	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEST CHESTER UNIV	QWC	PA	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WEST TEXAS A&M UNIV, CORNETTE LIBR	TWT	TX	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN ILLINOIS UNIV LIBR	IAZ	IL	Academic	1	1	0	1	1	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN IOWA TECH COMMUN COL	IWS	IA	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN MARYLAND REGN LIBR	WM@	MD	Public	1	1	0	1	1	0	0	0	0	6:00:00	6:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN MICHIGAN UNIV	EXW	MI	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN NEW MEXICO UNIV	IQW	NM	Academic	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN OREGON UNIV LIBR	WOS	OR	Academic	2	2	0	2	2	0	0	0	0	2:00:00	2:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN SEMINARY	WBS	OR	Theological	2	2	0	0	0	0	2	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTERN WASHINGTON UNIV	XFF	WA	Academic	2	2	0	2	2	0	0	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHATCOM CNTY LIBR SYST	WC4	WA	Public	29	29	0	18	18	0	11	0	0	1:18:43	1:18:43	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHEATON COL	ICW	IL	Academic	2	2	0	1	1	0	1	0	0	1:00:00	1:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHEATON PUB LIBR	JAD	IL	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHITEHALL COMMUN LIBR	Y36	MT	Public	1	1	0	1	1	0	0	0	0	3:00:00	3:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHITMAN CNTY RURAL LIBR DIST	XQU	WA	Public	1	1	0	0	0	0	1	0	0	0:00:00	0:00:00	0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
